company_id,Y_primary,Y_MA_upper,Y_MA_lower,at_risk
436585-33,0.0,0.0,0.0,True
265496-32,1.0,1.0,1.0,True
233507-35,0.0,0.0,0.0,True
185335-21,0.0,0.0,0.0,True
454266-19,,1.0,0.0,True
117119-53,0.0,0.0,0.0,True
454505-50,0.0,0.0,0.0,True
416581-30,0.0,0.0,0.0,True
470546-29,0.0,0.0,0.0,True
435698-29,0.0,0.0,0.0,True
467082-91,0.0,0.0,0.0,True
234521-47,0.0,0.0,0.0,True
268680-61,0.0,0.0,0.0,True
264970-72,0.0,0.0,0.0,True
442263-16,0.0,0.0,0.0,True
221848-21,0.0,0.0,0.0,True
433503-19,0.0,0.0,0.0,True
168026-86,0.0,0.0,0.0,True
472342-87,0.0,0.0,0.0,True
434695-51,0.0,0.0,0.0,True
268290-46,1.0,1.0,1.0,True
149615-11,1.0,1.0,1.0,True
482784-94,0.0,0.0,0.0,True
61044-76,1.0,1.0,1.0,True
233247-70,0.0,0.0,0.0,True
482815-36,1.0,1.0,1.0,True
268822-18,1.0,1.0,1.0,True
60373-54,0.0,0.0,0.0,True
442749-79,0.0,0.0,0.0,True
434445-49,0.0,0.0,0.0,True
472296-97,0.0,0.0,0.0,True
438826-51,0.0,0.0,0.0,True
458510-05,0.0,0.0,0.0,True
222380-29,1.0,1.0,1.0,True
233336-44,0.0,0.0,0.0,True
279546-94,0.0,0.0,0.0,True
464118-49,1.0,1.0,1.0,True
327232-27,1.0,1.0,1.0,True
464414-41,0.0,0.0,0.0,True
230888-08,0.0,0.0,0.0,True
433118-35,0.0,0.0,0.0,True
223013-98,0.0,0.0,0.0,True
325233-37,0.0,0.0,0.0,True
438213-61,0.0,0.0,0.0,True
287793-73,0.0,0.0,0.0,True
231006-70,0.0,0.0,0.0,True
234788-68,1.0,1.0,1.0,True
58327-12,0.0,0.0,0.0,True
442401-22,0.0,0.0,0.0,True
439885-81,0.0,0.0,0.0,True
99743-32,0.0,0.0,0.0,True
234634-15,0.0,0.0,0.0,True
166647-16,,1.0,0.0,True
265368-43,0.0,0.0,0.0,True
468980-29,1.0,1.0,1.0,True
472365-73,0.0,0.0,0.0,True
264813-04,0.0,0.0,0.0,True
465821-11,,1.0,0.0,True
443146-15,,1.0,0.0,True
342180-91,0.0,0.0,0.0,True
169257-52,1.0,1.0,1.0,True
342017-83,0.0,0.0,0.0,True
464457-88,0.0,0.0,0.0,True
483310-18,0.0,0.0,0.0,True
123823-36,0.0,0.0,0.0,True
471219-49,1.0,1.0,1.0,True
60039-82,0.0,0.0,0.0,True
482731-66,0.0,0.0,0.0,True
466843-69,0.0,0.0,0.0,True
484078-78,0.0,0.0,0.0,True
459217-27,0.0,0.0,0.0,True
182289-25,0.0,0.0,0.0,True
152378-92,1.0,1.0,1.0,True
464198-50,0.0,0.0,0.0,True
229532-86,0.0,0.0,0.0,True
463114-99,0.0,0.0,0.0,True
471807-64,0.0,0.0,0.0,True
221573-53,0.0,0.0,0.0,True
462175-39,0.0,0.0,0.0,True
471955-15,0.0,0.0,0.0,True
185147-65,1.0,1.0,1.0,True
438955-03,0.0,0.0,0.0,True
433136-44,0.0,0.0,0.0,True
265792-96,0.0,0.0,0.0,True
162967-15,,1.0,0.0,True
467041-69,0.0,0.0,0.0,True
115099-30,1.0,1.0,1.0,True
268419-16,0.0,0.0,0.0,True
164032-39,0.0,0.0,0.0,True
229852-90,1.0,1.0,1.0,True
481915-36,0.0,0.0,0.0,True
470885-95,0.0,0.0,0.0,True
264542-32,0.0,0.0,0.0,True
432541-90,0.0,0.0,0.0,True
342166-15,0.0,0.0,0.0,True
277615-09,0.0,0.0,0.0,True
481679-11,0.0,0.0,0.0,True
464409-46,0.0,0.0,0.0,True
112497-31,0.0,0.0,0.0,True
434001-07,1.0,1.0,1.0,True
230714-29,0.0,0.0,0.0,True
230436-73,1.0,1.0,1.0,True
471017-80,0.0,0.0,0.0,True
435790-18,0.0,0.0,0.0,True
267734-71,0.0,0.0,0.0,True
166416-58,0.0,0.0,0.0,True
471219-67,0.0,0.0,0.0,True
277732-09,0.0,0.0,0.0,True
470591-83,0.0,0.0,0.0,True
292600-18,0.0,0.0,0.0,True
164115-55,0.0,0.0,0.0,True
434096-56,0.0,0.0,0.0,True
459948-34,0.0,0.0,0.0,True
437900-86,0.0,0.0,0.0,True
266543-29,1.0,1.0,1.0,True
265843-36,0.0,0.0,0.0,True
484421-14,0.0,0.0,0.0,True
465225-76,0.0,0.0,0.0,True
146813-23,0.0,0.0,0.0,True
466875-82,0.0,0.0,0.0,True
472139-74,0.0,0.0,0.0,True
149049-46,0.0,0.0,0.0,True
115492-42,0.0,0.0,0.0,True
166601-98,0.0,0.0,0.0,True
264579-31,0.0,0.0,0.0,True
267114-70,0.0,0.0,0.0,True
465390-64,0.0,0.0,0.0,True
152118-46,0.0,0.0,0.0,True
384716-98,0.0,0.0,0.0,True
185576-05,1.0,1.0,1.0,True
234977-14,0.0,0.0,0.0,True
268078-87,0.0,0.0,0.0,True
436835-17,0.0,0.0,0.0,True
264483-46,1.0,1.0,1.0,True
472440-70,0.0,0.0,0.0,True
229666-06,1.0,1.0,1.0,True
482778-19,0.0,0.0,0.0,True
229935-25,0.0,0.0,0.0,True
265265-02,0.0,0.0,0.0,True
435566-17,0.0,0.0,0.0,True
100171-18,1.0,1.0,1.0,True
184458-43,0.0,0.0,0.0,True
467522-74,0.0,0.0,0.0,True
459754-84,0.0,0.0,0.0,True
481965-67,0.0,0.0,0.0,True
110256-67,0.0,0.0,0.0,True
171900-82,1.0,1.0,1.0,True
277677-82,0.0,0.0,0.0,True
162863-83,0.0,0.0,0.0,True
466906-33,1.0,1.0,1.0,True
467623-90,0.0,0.0,0.0,True
99366-67,0.0,0.0,0.0,True
454380-04,0.0,0.0,0.0,True
265870-63,0.0,0.0,0.0,True
265496-05,0.0,0.0,0.0,True
185115-43,0.0,0.0,0.0,True
434333-71,0.0,0.0,0.0,True
233574-22,0.0,0.0,0.0,True
471846-16,1.0,1.0,1.0,True
227729-08,0.0,0.0,0.0,True
433625-41,0.0,0.0,0.0,True
266621-50,0.0,0.0,0.0,True
228311-20,0.0,0.0,0.0,True
55496-89,0.0,0.0,0.0,True
104629-69,1.0,1.0,1.0,True
118828-27,0.0,0.0,0.0,True
221769-28,0.0,0.0,0.0,True
222944-14,1.0,1.0,1.0,True
124793-92,0.0,0.0,0.0,True
463073-95,0.0,0.0,0.0,True
452695-96,0.0,0.0,0.0,True
107677-54,1.0,1.0,1.0,True
384715-72,0.0,0.0,0.0,True
437466-25,0.0,0.0,0.0,True
223055-29,0.0,0.0,0.0,True
234325-99,0.0,0.0,0.0,True
471792-25,0.0,0.0,0.0,True
123824-89,1.0,1.0,1.0,True
231124-24,1.0,1.0,1.0,True
234124-12,0.0,0.0,0.0,True
435823-30,0.0,0.0,0.0,True
264778-21,0.0,0.0,0.0,True
133066-81,0.0,0.0,0.0,True
464464-45,0.0,0.0,0.0,True
157768-03,0.0,0.0,0.0,True
118216-99,0.0,0.0,0.0,True
433667-62,0.0,0.0,0.0,True
340864-30,0.0,0.0,0.0,True
118906-39,1.0,1.0,1.0,True
364869-64,0.0,0.0,0.0,True
62443-36,1.0,1.0,1.0,True
148226-68,0.0,0.0,0.0,True
228154-69,0.0,0.0,0.0,True
166121-11,1.0,1.0,1.0,True
184168-00,0.0,0.0,0.0,True
458706-07,0.0,0.0,0.0,True
467568-01,0.0,0.0,0.0,True
170613-64,1.0,1.0,1.0,True
431266-33,1.0,1.0,1.0,True
442621-63,0.0,0.0,0.0,True
399717-73,0.0,0.0,0.0,True
466466-05,1.0,1.0,1.0,True
471741-76,0.0,0.0,0.0,True
279768-43,0.0,0.0,0.0,True
431253-10,0.0,0.0,0.0,True
185246-02,1.0,1.0,1.0,True
469968-13,0.0,0.0,0.0,True
323337-07,0.0,0.0,0.0,True
55244-98,0.0,0.0,0.0,True
459113-41,0.0,0.0,0.0,True
301375-81,0.0,0.0,0.0,True
437920-21,1.0,1.0,1.0,True
266259-43,0.0,0.0,0.0,True
439885-99,0.0,0.0,0.0,True
464319-28,1.0,1.0,1.0,True
268028-92,0.0,0.0,0.0,True
277923-70,0.0,0.0,0.0,True
166542-58,1.0,1.0,1.0,True
187846-39,1.0,1.0,1.0,True
469085-77,0.0,0.0,0.0,True
483165-28,0.0,0.0,0.0,True
469554-04,0.0,0.0,0.0,True
277521-85,0.0,0.0,0.0,True
432477-64,0.0,0.0,0.0,True
399715-75,0.0,0.0,0.0,True
184844-26,1.0,1.0,1.0,True
366559-39,0.0,0.0,0.0,True
268134-94,0.0,0.0,0.0,True
463292-83,0.0,0.0,0.0,True
63759-61,0.0,0.0,0.0,True
300249-64,0.0,0.0,0.0,True
310545-19,0.0,0.0,0.0,True
435925-09,0.0,0.0,0.0,True
166945-24,0.0,0.0,0.0,True
458311-51,0.0,0.0,0.0,True
151377-94,1.0,1.0,1.0,True
294419-44,,1.0,0.0,True
482309-56,1.0,1.0,1.0,True
267711-85,0.0,0.0,0.0,True
435989-71,0.0,0.0,0.0,True
47555-83,1.0,1.0,1.0,True
227108-35,0.0,0.0,0.0,True
265870-18,0.0,0.0,0.0,True
226701-82,0.0,0.0,0.0,True
471240-64,0.0,0.0,0.0,True
333315-37,0.0,0.0,0.0,True
472364-11,0.0,0.0,0.0,True
266152-78,0.0,0.0,0.0,True
465829-66,0.0,0.0,0.0,True
482441-68,0.0,0.0,0.0,True
55330-75,0.0,0.0,0.0,True
483276-61,0.0,0.0,0.0,True
461899-09,1.0,1.0,1.0,True
463088-44,0.0,0.0,0.0,True
433336-78,0.0,0.0,0.0,True
268182-46,0.0,0.0,0.0,True
99103-69,0.0,0.0,0.0,True
484035-04,0.0,0.0,0.0,True
484426-00,0.0,0.0,0.0,True
226994-50,0.0,0.0,0.0,True
482752-99,0.0,0.0,0.0,True
234919-54,0.0,0.0,0.0,True
433030-78,0.0,0.0,0.0,True
343396-81,0.0,0.0,0.0,True
481881-52,0.0,0.0,0.0,True
416592-55,0.0,0.0,0.0,True
471328-75,0.0,0.0,0.0,True
469513-54,0.0,0.0,0.0,True
179231-32,1.0,1.0,1.0,True
56900-08,0.0,0.0,0.0,True
180849-88,,1.0,0.0,True
434206-27,1.0,1.0,1.0,True
471696-94,0.0,0.0,0.0,True
435786-31,0.0,0.0,0.0,True
465485-32,0.0,0.0,0.0,True
105803-65,0.0,0.0,0.0,True
469881-73,0.0,0.0,0.0,True
168899-86,1.0,1.0,1.0,True
399660-40,0.0,0.0,0.0,True
111415-78,0.0,0.0,0.0,True
57080-71,0.0,0.0,0.0,True
181912-96,0.0,0.0,0.0,True
331353-46,0.0,0.0,0.0,True
461868-40,0.0,0.0,0.0,True
471176-56,0.0,0.0,0.0,True
125703-01,0.0,0.0,0.0,True
472383-19,0.0,0.0,0.0,True
436576-15,0.0,0.0,0.0,True
61614-73,0.0,0.0,0.0,True
227479-96,0.0,0.0,0.0,True
463222-27,0.0,0.0,0.0,True
64286-29,0.0,0.0,0.0,True
435443-41,0.0,0.0,0.0,True
462819-34,0.0,0.0,0.0,True
453384-10,0.0,0.0,0.0,True
172571-68,,1.0,0.0,True
234230-77,1.0,1.0,1.0,True
438540-13,0.0,0.0,0.0,True
222712-66,0.0,0.0,0.0,True
399659-32,0.0,0.0,0.0,True
459810-19,0.0,0.0,0.0,True
458607-70,0.0,0.0,0.0,True
453423-61,0.0,0.0,0.0,True
235239-94,0.0,0.0,0.0,True
462257-74,0.0,0.0,0.0,True
233932-78,0.0,0.0,0.0,True
431269-39,0.0,0.0,0.0,True
277516-72,1.0,1.0,1.0,True
96292-27,0.0,0.0,0.0,True
399052-72,0.0,0.0,0.0,True
483908-14,0.0,0.0,0.0,True
163581-76,1.0,1.0,1.0,True
279492-13,0.0,0.0,0.0,True
416616-76,0.0,0.0,0.0,True
463553-29,0.0,0.0,0.0,True
225882-10,1.0,1.0,1.0,True
265722-94,0.0,0.0,0.0,True
264908-44,0.0,0.0,0.0,True
435267-28,0.0,0.0,0.0,True
102573-37,,1.0,0.0,True
279610-03,1.0,1.0,1.0,True
185989-33,1.0,1.0,1.0,True
435378-16,0.0,0.0,0.0,True
119374-39,0.0,0.0,0.0,True
232801-84,0.0,0.0,0.0,True
483657-67,0.0,0.0,0.0,True
432694-36,0.0,0.0,0.0,True
170038-63,0.0,0.0,0.0,True
166472-38,0.0,0.0,0.0,True
171316-54,1.0,1.0,1.0,True
454813-93,0.0,0.0,0.0,True
99420-85,0.0,0.0,0.0,True
115456-06,,1.0,0.0,True
438286-60,0.0,0.0,0.0,True
180955-45,0.0,0.0,0.0,True
222485-14,0.0,0.0,0.0,True
340894-54,0.0,0.0,0.0,True
235301-68,0.0,0.0,0.0,True
114426-64,0.0,0.0,0.0,True
231517-36,1.0,1.0,1.0,True
459235-81,0.0,0.0,0.0,True
472327-57,0.0,0.0,0.0,True
464061-07,0.0,0.0,0.0,True
170357-68,1.0,1.0,1.0,True
435565-36,0.0,0.0,0.0,True
227171-26,1.0,1.0,1.0,True
169414-84,0.0,0.0,0.0,True
231373-00,0.0,0.0,0.0,True
463937-41,0.0,0.0,0.0,True
54417-25,0.0,0.0,0.0,True
471479-41,0.0,0.0,0.0,True
434586-07,0.0,0.0,0.0,True
168225-40,0.0,0.0,0.0,True
277900-57,0.0,0.0,0.0,True
182010-34,1.0,1.0,1.0,True
442154-17,0.0,0.0,0.0,True
442652-68,0.0,0.0,0.0,True
462767-50,0.0,0.0,0.0,True
464256-10,0.0,0.0,0.0,True
229539-43,1.0,1.0,1.0,True
157221-28,,1.0,0.0,True
232093-54,0.0,0.0,0.0,True
268668-01,0.0,0.0,0.0,True
343031-23,0.0,0.0,0.0,True
340858-99,0.0,0.0,0.0,True
442967-86,0.0,0.0,0.0,True
464275-63,0.0,0.0,0.0,True
482733-55,0.0,0.0,0.0,True
482495-32,0.0,0.0,0.0,True
438071-95,0.0,0.0,0.0,True
59905-81,1.0,1.0,1.0,True
101171-62,1.0,1.0,1.0,True
315972-73,1.0,1.0,1.0,True
443018-71,1.0,1.0,1.0,True
462490-57,1.0,1.0,1.0,True
92397-07,1.0,1.0,1.0,True
435915-73,0.0,0.0,0.0,True
265513-33,,1.0,0.0,True
11488-87,0.0,0.0,0.0,True
458301-79,0.0,0.0,0.0,True
472221-46,0.0,0.0,0.0,True
186955-48,1.0,1.0,1.0,True
234055-45,1.0,1.0,1.0,True
443029-42,0.0,0.0,0.0,True
60890-59,0.0,0.0,0.0,True
437672-08,0.0,0.0,0.0,True
53660-17,0.0,0.0,0.0,True
294512-05,0.0,0.0,0.0,True
90204-76,0.0,0.0,0.0,True
224263-45,0.0,0.0,0.0,True
155944-00,0.0,0.0,0.0,True
433404-46,0.0,0.0,0.0,True
61006-78,0.0,0.0,0.0,True
225892-45,0.0,0.0,0.0,True
462437-38,0.0,0.0,0.0,True
433411-39,0.0,0.0,0.0,True
229628-26,0.0,0.0,0.0,True
97130-62,,1.0,0.0,True
459552-88,0.0,0.0,0.0,True
454624-66,0.0,0.0,0.0,True
467620-93,0.0,0.0,0.0,True
327146-59,0.0,0.0,0.0,True
167498-29,,1.0,0.0,True
454428-19,1.0,1.0,1.0,True
146188-00,0.0,0.0,0.0,True
399497-77,0.0,0.0,0.0,True
458488-99,0.0,0.0,0.0,True
338509-90,1.0,1.0,1.0,True
272080-63,1.0,1.0,1.0,True
462884-59,1.0,1.0,1.0,True
225703-90,0.0,0.0,0.0,True
265007-26,0.0,0.0,0.0,True
277676-65,1.0,1.0,1.0,True
431564-95,1.0,1.0,1.0,True
226961-11,0.0,0.0,0.0,True
460040-95,0.0,0.0,0.0,True
182212-75,0.0,0.0,0.0,True
277198-57,0.0,0.0,0.0,True
483248-26,0.0,0.0,0.0,True
266229-37,,1.0,0.0,True
178351-75,0.0,0.0,0.0,True
483745-96,0.0,0.0,0.0,True
438300-64,0.0,0.0,0.0,True
442321-21,0.0,0.0,0.0,True
416693-62,0.0,0.0,0.0,True
174156-13,0.0,0.0,0.0,True
90252-19,0.0,0.0,0.0,True
439881-85,0.0,0.0,0.0,True
235287-73,1.0,1.0,1.0,True
465143-41,0.0,0.0,0.0,True
97388-38,0.0,0.0,0.0,True
438128-74,1.0,1.0,1.0,True
436930-93,0.0,0.0,0.0,True
468010-00,0.0,0.0,0.0,True
469414-27,0.0,0.0,0.0,True
459830-62,0.0,0.0,0.0,True
439866-01,0.0,0.0,0.0,True
172097-65,0.0,0.0,0.0,True
111647-89,1.0,1.0,1.0,True
114708-97,1.0,1.0,1.0,True
267436-09,1.0,1.0,1.0,True
279819-91,0.0,0.0,0.0,True
435068-74,0.0,0.0,0.0,True
277779-88,0.0,0.0,0.0,True
482729-95,0.0,0.0,0.0,True
277179-49,1.0,1.0,1.0,True
442557-55,0.0,0.0,0.0,True
469687-69,1.0,1.0,1.0,True
148063-96,0.0,0.0,0.0,True
65751-13,0.0,0.0,0.0,True
277250-77,0.0,0.0,0.0,True
471791-80,0.0,0.0,0.0,True
279897-94,0.0,0.0,0.0,True
127704-88,0.0,0.0,0.0,True
234046-99,0.0,0.0,0.0,True
438338-53,0.0,0.0,0.0,True
227256-22,0.0,0.0,0.0,True
126190-09,0.0,0.0,0.0,True
232391-26,0.0,0.0,0.0,True
471271-87,0.0,0.0,0.0,True
432532-99,0.0,0.0,0.0,True
399204-64,0.0,0.0,0.0,True
228528-37,0.0,0.0,0.0,True
233303-32,1.0,1.0,1.0,True
343286-02,1.0,1.0,1.0,True
171889-21,1.0,1.0,1.0,True
268178-50,0.0,0.0,0.0,True
452803-06,0.0,0.0,0.0,True
471091-87,0.0,0.0,0.0,True
339765-85,0.0,0.0,0.0,True
266535-01,1.0,1.0,1.0,True
433290-52,0.0,0.0,0.0,True
437064-22,1.0,1.0,1.0,True
167204-62,,1.0,0.0,True
122056-21,1.0,1.0,1.0,True
434496-70,0.0,0.0,0.0,True
182003-59,0.0,0.0,0.0,True
224535-52,1.0,1.0,1.0,True
64911-61,0.0,0.0,0.0,True
432555-49,0.0,0.0,0.0,True
186845-68,1.0,1.0,1.0,True
438469-84,0.0,0.0,0.0,True
462124-00,0.0,0.0,0.0,True
469954-63,0.0,0.0,0.0,True
265840-48,0.0,0.0,0.0,True
179822-89,0.0,0.0,0.0,True
233997-49,0.0,0.0,0.0,True
437815-72,0.0,0.0,0.0,True
225790-21,0.0,0.0,0.0,True
268831-99,0.0,0.0,0.0,True
340849-81,0.0,0.0,0.0,True
431309-62,1.0,1.0,1.0,True
482829-76,0.0,0.0,0.0,True
399440-80,0.0,0.0,0.0,True
340796-80,1.0,1.0,1.0,True
111511-00,0.0,0.0,0.0,True
442584-46,0.0,0.0,0.0,True
399667-87,0.0,0.0,0.0,True
166371-85,0.0,0.0,0.0,True
399640-15,0.0,0.0,0.0,True
224477-38,0.0,0.0,0.0,True
183716-02,0.0,0.0,0.0,True
165974-14,0.0,0.0,0.0,True
442887-94,0.0,0.0,0.0,True
279704-26,,1.0,0.0,True
436729-33,0.0,0.0,0.0,True
331261-39,0.0,0.0,0.0,True
277340-77,1.0,1.0,1.0,True
267579-37,1.0,1.0,1.0,True
462442-42,0.0,0.0,0.0,True
181410-04,1.0,1.0,1.0,True
60762-88,1.0,1.0,1.0,True
121970-89,0.0,0.0,0.0,True
266527-27,0.0,0.0,0.0,True
483930-01,0.0,0.0,0.0,True
64270-63,0.0,0.0,0.0,True
316385-65,1.0,1.0,1.0,True
458528-05,0.0,0.0,0.0,True
462820-51,0.0,0.0,0.0,True
266209-48,0.0,0.0,0.0,True
58227-31,1.0,1.0,1.0,True
266266-45,0.0,0.0,0.0,True
266090-32,0.0,0.0,0.0,True
169260-31,1.0,1.0,1.0,True
266482-27,0.0,0.0,0.0,True
317504-17,1.0,1.0,1.0,True
172905-85,1.0,1.0,1.0,True
181616-95,0.0,0.0,0.0,True
437865-13,0.0,0.0,0.0,True
234690-67,0.0,0.0,0.0,True
459634-60,0.0,0.0,0.0,True
119588-59,0.0,0.0,0.0,True
226652-23,0.0,0.0,0.0,True
343322-02,,1.0,0.0,True
162449-38,1.0,1.0,1.0,True
481190-14,0.0,0.0,0.0,True
463887-01,0.0,0.0,0.0,True
223715-89,0.0,0.0,0.0,True
277175-62,0.0,0.0,0.0,True
416580-85,0.0,0.0,0.0,True
390297-34,1.0,1.0,1.0,True
431324-29,0.0,0.0,0.0,True
166773-70,0.0,0.0,0.0,True
468952-48,0.0,0.0,0.0,True
483781-78,0.0,0.0,0.0,True
91640-44,0.0,0.0,0.0,True
455171-05,0.0,0.0,0.0,True
439771-51,0.0,0.0,0.0,True
101244-88,0.0,0.0,0.0,True
171028-81,0.0,0.0,0.0,True
314965-63,0.0,0.0,0.0,True
434296-90,0.0,0.0,0.0,True
454463-74,0.0,0.0,0.0,True
469366-39,0.0,0.0,0.0,True
53382-16,0.0,0.0,0.0,True
55323-28,1.0,1.0,1.0,True
55896-40,0.0,0.0,0.0,True
438676-66,0.0,0.0,0.0,True
229157-20,0.0,0.0,0.0,True
102744-73,0.0,0.0,0.0,True
471699-19,0.0,0.0,0.0,True
267381-19,0.0,0.0,0.0,True
179367-85,1.0,1.0,1.0,True
222787-09,0.0,0.0,0.0,True
483963-49,0.0,0.0,0.0,True
435705-76,0.0,0.0,0.0,True
452672-02,1.0,1.0,1.0,True
227348-38,1.0,1.0,1.0,True
439890-49,0.0,0.0,0.0,True
459712-72,1.0,1.0,1.0,True
469024-75,0.0,0.0,0.0,True
437997-97,0.0,0.0,0.0,True
265688-11,0.0,0.0,0.0,True
265734-19,0.0,0.0,0.0,True
481289-32,1.0,1.0,1.0,True
113144-68,0.0,0.0,0.0,True
266122-45,0.0,0.0,0.0,True
99499-06,1.0,1.0,1.0,True
464198-32,1.0,1.0,1.0,True
167716-63,0.0,0.0,0.0,True
279637-84,0.0,0.0,0.0,True
462145-78,0.0,0.0,0.0,True
435267-46,0.0,0.0,0.0,True
459708-85,0.0,0.0,0.0,True
460047-43,0.0,0.0,0.0,True
263436-49,1.0,1.0,1.0,True
223796-89,0.0,0.0,0.0,True
267670-09,0.0,0.0,0.0,True
434233-81,0.0,0.0,0.0,True
433977-13,0.0,0.0,0.0,True
436204-72,0.0,0.0,0.0,True
264541-60,0.0,0.0,0.0,True
336800-53,0.0,0.0,0.0,True
416606-50,0.0,0.0,0.0,True
431654-23,0.0,0.0,0.0,True
465437-98,1.0,1.0,1.0,True
432544-69,0.0,0.0,0.0,True
463333-15,0.0,0.0,0.0,True
439507-99,0.0,0.0,0.0,True
466685-56,0.0,0.0,0.0,True
268192-72,1.0,1.0,1.0,True
267548-41,0.0,0.0,0.0,True
234401-86,,1.0,0.0,True
482195-35,0.0,0.0,0.0,True
123805-81,1.0,1.0,1.0,True
433449-82,0.0,0.0,0.0,True
52997-86,0.0,0.0,0.0,True
434697-58,0.0,0.0,0.0,True
225741-25,0.0,0.0,0.0,True
232458-04,0.0,0.0,0.0,True
437817-07,0.0,0.0,0.0,True
438002-65,0.0,0.0,0.0,True
229089-43,1.0,1.0,1.0,True
483842-17,0.0,0.0,0.0,True
340735-24,0.0,0.0,0.0,True
277790-77,0.0,0.0,0.0,True
472366-72,0.0,0.0,0.0,True
223975-36,0.0,0.0,0.0,True
464225-32,0.0,0.0,0.0,True
225528-31,1.0,1.0,1.0,True
463165-66,0.0,0.0,0.0,True
232614-37,0.0,0.0,0.0,True
471304-18,1.0,1.0,1.0,True
55311-94,0.0,0.0,0.0,True
93146-77,0.0,0.0,0.0,True
183525-94,0.0,0.0,0.0,True
105816-97,0.0,0.0,0.0,True
222354-01,1.0,1.0,1.0,True
459724-06,0.0,0.0,0.0,True
233811-10,0.0,0.0,0.0,True
266347-36,1.0,1.0,1.0,True
453429-64,0.0,0.0,0.0,True
468896-95,,1.0,0.0,True
230725-09,0.0,0.0,0.0,True
265274-38,0.0,0.0,0.0,True
465673-24,0.0,0.0,0.0,True
226766-44,0.0,0.0,0.0,True
434797-66,0.0,0.0,0.0,True
343659-97,0.0,0.0,0.0,True
327338-56,0.0,0.0,0.0,True
468948-52,0.0,0.0,0.0,True
455239-99,0.0,0.0,0.0,True
89051-23,0.0,0.0,0.0,True
399447-01,0.0,0.0,0.0,True
338533-93,0.0,0.0,0.0,True
279944-02,0.0,0.0,0.0,True
461832-31,0.0,0.0,0.0,True
221767-93,0.0,0.0,0.0,True
431660-62,0.0,0.0,0.0,True
434595-61,0.0,0.0,0.0,True
466892-11,1.0,1.0,1.0,True
184898-89,0.0,0.0,0.0,True
229106-98,1.0,1.0,1.0,True
231901-48,0.0,0.0,0.0,True
439771-15,0.0,0.0,0.0,True
454276-00,0.0,0.0,0.0,True
466457-68,0.0,0.0,0.0,True
432458-74,0.0,0.0,0.0,True
155879-56,0.0,0.0,0.0,True
343692-55,0.0,0.0,0.0,True
340799-23,0.0,0.0,0.0,True
183969-10,0.0,0.0,0.0,True
407230-84,0.0,0.0,0.0,True
472159-18,0.0,0.0,0.0,True
472452-49,0.0,0.0,0.0,True
185561-20,0.0,0.0,0.0,True
267035-41,0.0,0.0,0.0,True
466087-78,0.0,0.0,0.0,True
170199-46,0.0,0.0,0.0,True
107359-57,1.0,1.0,1.0,True
223551-46,0.0,0.0,0.0,True
168648-40,0.0,0.0,0.0,True
228049-66,,1.0,0.0,True
267814-45,0.0,0.0,0.0,True
442350-46,0.0,0.0,0.0,True
438065-02,0.0,0.0,0.0,True
463344-76,0.0,0.0,0.0,True
433410-40,0.0,0.0,0.0,True
465218-11,0.0,0.0,0.0,True
399123-46,1.0,1.0,1.0,True
433316-62,0.0,0.0,0.0,True
438898-69,0.0,0.0,0.0,True
443316-79,0.0,0.0,0.0,True
462882-79,0.0,0.0,0.0,True
463990-78,0.0,0.0,0.0,True
469363-51,0.0,0.0,0.0,True
231359-23,1.0,1.0,1.0,True
300299-23,1.0,1.0,1.0,True
471698-56,0.0,0.0,0.0,True
181427-95,1.0,1.0,1.0,True
327498-85,0.0,0.0,0.0,True
104637-52,0.0,0.0,0.0,True
180440-02,0.0,0.0,0.0,True
482775-13,0.0,0.0,0.0,True
233822-71,0.0,0.0,0.0,True
102542-95,1.0,1.0,1.0,True
134145-37,0.0,0.0,0.0,True
227235-88,,1.0,0.0,True
466615-09,0.0,0.0,0.0,True
435183-31,0.0,0.0,0.0,True
433645-03,0.0,0.0,0.0,True
98351-92,0.0,0.0,0.0,True
234981-37,0.0,0.0,0.0,True
225895-24,0.0,0.0,0.0,True
327147-76,1.0,1.0,1.0,True
431291-71,0.0,0.0,0.0,True
462221-38,0.0,0.0,0.0,True
111415-51,0.0,0.0,0.0,True
438344-65,0.0,0.0,0.0,True
241792-75,1.0,1.0,1.0,True
483491-71,0.0,0.0,0.0,True
159373-54,1.0,1.0,1.0,True
266998-24,0.0,0.0,0.0,True
277674-04,0.0,0.0,0.0,True
121456-09,1.0,1.0,1.0,True
149413-87,0.0,0.0,0.0,True
327232-63,0.0,0.0,0.0,True
234515-80,0.0,0.0,0.0,True
433089-82,0.0,0.0,0.0,True
126230-23,0.0,0.0,0.0,True
222728-05,0.0,0.0,0.0,True
171556-57,0.0,0.0,0.0,True
398694-43,0.0,0.0,0.0,True
481571-11,0.0,0.0,0.0,True
433924-30,0.0,0.0,0.0,True
172397-89,0.0,0.0,0.0,True
230573-17,1.0,1.0,1.0,True
183642-31,1.0,1.0,1.0,True
222637-69,0.0,0.0,0.0,True
160658-20,0.0,0.0,0.0,True
399457-27,0.0,0.0,0.0,True
277452-64,0.0,0.0,0.0,True
151190-29,0.0,0.0,0.0,True
118801-81,0.0,0.0,0.0,True
481959-28,0.0,0.0,0.0,True
158872-78,0.0,0.0,0.0,True
462080-89,0.0,0.0,0.0,True
54373-87,0.0,0.0,0.0,True
